ano,unidade,mes,mes_num,secao,indicador,valor,data
2023,unidade_1,OUT,10,Desdobramentos Técnicos,Transferências,1.0,2023-10-01
2023,unidade_1,NOV,11,Desdobramentos Técnicos,Transferências,0.0,2023-11-01
2023,unidade_1,DEZ,12,Desdobramentos Técnicos,Transferências,0.0,2023-12-01
2021,unidade_1,JAN,1,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2021-01-01
2021,unidade_1,FEV,2,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2021-02-01
2021,unidade_1,MAR,3,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-03-01
2021,unidade_1,ABR,4,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-04-01
2021,unidade_1,MAI,5,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-05-01
2021,unidade_1,JUN,6,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2021-06-01
2021,unidade_1,JUL,7,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-07-01
2021,unidade_1,AGO,8,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2021-08-01
2021,unidade_1,SET,9,Desdobramentos Técnicos,Visitas Domiciliares,3.0,2021-09-01
2021,unidade_1,OUT,10,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-10-01
2021,unidade_1,NOV,11,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2021-11-01
2021,unidade_1,DEZ,12,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2021-12-01
2022,unidade_1,JAN,1,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2022-01-01
2022,unidade_1,FEV,2,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2022-02-01
2022,unidade_1,MAR,3,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2022-03-01
2022,unidade_1,ABR,4,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2022-04-01
2022,unidade_1,MAI,5,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2022-05-01
2022,unidade_1,JUN,6,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2022-06-01
2022,unidade_1,JUL,7,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2022-07-01
2022,unidade_1,AGO,8,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2022-08-01
2022,unidade_1,SET,9,Desdobramentos Técnicos,Visitas Domiciliares,3.0,2022-09-01
2022,unidade_1,OUT,10,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2022-10-01
2022,unidade_1,NOV,11,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2022-11-01
2022,unidade_1,DEZ,12,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2022-12-01
2023,unidade_1,JAN,1,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2023-01-01
2023,unidade_1,FEV,2,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2023-02-01
2023,unidade_1,MAR,3,Desdobramentos Técnicos,Visitas Domiciliares,1.0,2023-03-01
2023,unidade_1,ABR,4,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2023-04-01
2023,unidade_1,MAI,5,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2023-05-01
2023,unidade_1,JUN,6,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2023-06-01
2023,unidade_1,JUL,7,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2023-07-01
2023,unidade_1,AGO,8,Desdobramentos Técnicos,Visitas Domiciliares,0.0,2023-08-01
2023,unidade_1,SET,9,Desdobramentos Técnicos,Visitas Domiciliares,4.0,2023-09-01
2023,unidade_1,OUT,10,Desdobramentos Técnicos,Visitas Domiciliares,3.0,2023-10-01
2023,unidade_1,NOV,11,Desdobramentos Técnicos,Visitas Domiciliares,5.0,2023-11-01
2023,unidade_1,DEZ,12,Desdobramentos Técnicos,Visitas Domiciliares,2.0,2023-12-01
2021,unidade_1,JAN,1,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino EJA — Aguardando Vaga,,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino EJA — Aguardando Vaga,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino EJA — Aguardando Vaga,,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino EJA — Aguardando Vaga,0.0,2022-12-01
2021,unidade_1,JAN,1,Educação,Ensino EJA — Matriculados,0.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino EJA — Matriculados,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino EJA — Matriculados,0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino EJA — Matriculados,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino EJA — Matriculados,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino EJA — Matriculados,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino EJA — Matriculados,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino EJA — Matriculados,0.0,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino EJA — Matriculados,0.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino EJA — Matriculados,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino EJA — Matriculados,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino EJA — Matriculados,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino EJA — Matriculados,0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino EJA — Matriculados,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino EJA — Matriculados,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino EJA — Matriculados,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino EJA — Matriculados,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino EJA — Matriculados,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino EJA — Matriculados,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino EJA — Matriculados,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino EJA — Matriculados,0.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino EJA — Matriculados,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino EJA — Matriculados,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino EJA — Matriculados,0.0,2022-12-01
2023,unidade_1,JAN,1,Educação,Ensino EJA — Matriculados,,2023-01-01
2023,unidade_1,FEV,2,Educação,Ensino EJA — Matriculados,,2023-02-01
2023,unidade_1,MAR,3,Educação,Ensino EJA — Matriculados,,2023-03-01
2023,unidade_1,ABR,4,Educação,Ensino EJA — Matriculados,,2023-04-01
2023,unidade_1,MAI,5,Educação,Ensino EJA — Matriculados,,2023-05-01
2023,unidade_1,JUN,6,Educação,Ensino EJA — Matriculados,2.0,2023-06-01
2023,unidade_1,JUL,7,Educação,Ensino EJA — Matriculados,,2023-07-01
2023,unidade_1,AGO,8,Educação,Ensino EJA — Matriculados,2.0,2023-08-01
2023,unidade_1,SET,9,Educação,Ensino EJA — Matriculados,,2023-09-01
2023,unidade_1,OUT,10,Educação,Ensino EJA — Matriculados,,2023-10-01
2023,unidade_1,NOV,11,Educação,Ensino EJA — Matriculados,,2023-11-01
2023,unidade_1,DEZ,12,Educação,Ensino EJA — Matriculados,,2023-12-01
2021,unidade_1,JAN,1,Educação,Ensino Infantil — Aguardando Vaga,3.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino Infantil — Aguardando Vaga,6.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino Infantil — Aguardando Vaga,6.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino Infantil — Aguardando Vaga,6.0,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino Infantil — Aguardando Vaga,5.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino Infantil — Aguardando Vaga,4.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino Infantil — Aguardando Vaga,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino Infantil — Aguardando Vaga,1.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino Infantil — Aguardando Vaga,1.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino Infantil — Aguardando Vaga,1.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino Infantil — Aguardando Vaga,1.0,2022-12-01
2021,unidade_1,JAN,1,Educação,Ensino Infantil — Matriculados,2.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino Infantil — Matriculados,2.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino Infantil — Matriculados,2.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino Infantil — Matriculados,1.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino Infantil — Matriculados,5.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino Infantil — Matriculados,4.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino Infantil — Matriculados,6.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino Infantil — Matriculados,7.0,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino Infantil — Matriculados,1.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino Infantil — Matriculados,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino Infantil — Matriculados,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino Infantil — Matriculados,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino Infantil — Matriculados,2.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino Infantil — Matriculados,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino Infantil — Matriculados,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino Infantil — Matriculados,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino Infantil — Matriculados,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino Infantil — Matriculados,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino Infantil — Matriculados,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino Infantil — Matriculados,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino Infantil — Matriculados,1.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino Infantil — Matriculados,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino Infantil — Matriculados,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino Infantil — Matriculados,0.0,2022-12-01
2023,unidade_1,JAN,1,Educação,Ensino Infantil — Matriculados,,2023-01-01
2023,unidade_1,FEV,2,Educação,Ensino Infantil — Matriculados,,2023-02-01
2023,unidade_1,MAR,3,Educação,Ensino Infantil — Matriculados,,2023-03-01
2023,unidade_1,ABR,4,Educação,Ensino Infantil — Matriculados,,2023-04-01
2023,unidade_1,MAI,5,Educação,Ensino Infantil — Matriculados,,2023-05-01
2023,unidade_1,JUN,6,Educação,Ensino Infantil — Matriculados,,2023-06-01
2023,unidade_1,JUL,7,Educação,Ensino Infantil — Matriculados,,2023-07-01
2023,unidade_1,AGO,8,Educação,Ensino Infantil — Matriculados,,2023-08-01
2023,unidade_1,SET,9,Educação,Ensino Infantil — Matriculados,,2023-09-01
2023,unidade_1,OUT,10,Educação,Ensino Infantil — Matriculados,1.0,2023-10-01
2023,unidade_1,NOV,11,Educação,Ensino Infantil — Matriculados,,2023-11-01
2023,unidade_1,DEZ,12,Educação,Ensino Infantil — Matriculados,,2023-12-01
2021,unidade_1,JAN,1,Educação,Ensino Regular — Aguardando Vaga,3.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino Regular — Aguardando Vaga,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino Regular — Aguardando Vaga,3.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino Regular — Aguardando Vaga,0.0,2022-12-01
2021,unidade_1,JAN,1,Educação,Ensino Regular — Matriculados,12.0,2021-01-01
2021,unidade_1,FEV,2,Educação,Ensino Regular — Matriculados,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,Ensino Regular — Matriculados,3.0,2021-03-01
2021,unidade_1,ABR,4,Educação,Ensino Regular — Matriculados,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,Ensino Regular — Matriculados,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,Ensino Regular — Matriculados,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,Ensino Regular — Matriculados,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,Ensino Regular — Matriculados,1.0,2021-08-01
2021,unidade_1,SET,9,Educação,Ensino Regular — Matriculados,1.0,2021-09-01
2021,unidade_1,OUT,10,Educação,Ensino Regular — Matriculados,1.0,2021-10-01
2021,unidade_1,NOV,11,Educação,Ensino Regular — Matriculados,1.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,Ensino Regular — Matriculados,1.0,2021-12-01
2022,unidade_1,JAN,1,Educação,Ensino Regular — Matriculados,12.0,2022-01-01
2022,unidade_1,FEV,2,Educação,Ensino Regular — Matriculados,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,Ensino Regular — Matriculados,3.0,2022-03-01
2022,unidade_1,ABR,4,Educação,Ensino Regular — Matriculados,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,Ensino Regular — Matriculados,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,Ensino Regular — Matriculados,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,Ensino Regular — Matriculados,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,Ensino Regular — Matriculados,1.0,2022-08-01
2022,unidade_1,SET,9,Educação,Ensino Regular — Matriculados,1.0,2022-09-01
2022,unidade_1,OUT,10,Educação,Ensino Regular — Matriculados,1.0,2022-10-01
2022,unidade_1,NOV,11,Educação,Ensino Regular — Matriculados,1.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,Ensino Regular — Matriculados,0.0,2022-12-01
2023,unidade_1,JAN,1,Educação,Ensino Regular — Matriculados,,2023-01-01
2023,unidade_1,FEV,2,Educação,Ensino Regular — Matriculados,5.0,2023-02-01
2023,unidade_1,MAR,3,Educação,Ensino Regular — Matriculados,1.0,2023-03-01
2023,unidade_1,ABR,4,Educação,Ensino Regular — Matriculados,1.0,2023-04-01
2023,unidade_1,MAI,5,Educação,Ensino Regular — Matriculados,3.0,2023-05-01
2023,unidade_1,JUN,6,Educação,Ensino Regular — Matriculados,,2023-06-01
2023,unidade_1,JUL,7,Educação,Ensino Regular — Matriculados,,2023-07-01
2023,unidade_1,AGO,8,Educação,Ensino Regular — Matriculados,1.0,2023-08-01
2023,unidade_1,SET,9,Educação,Ensino Regular — Matriculados,1.0,2023-09-01
2023,unidade_1,OUT,10,Educação,Ensino Regular — Matriculados,,2023-10-01
2023,unidade_1,NOV,11,Educação,Ensino Regular — Matriculados,,2023-11-01
2023,unidade_1,DEZ,12,Educação,Ensino Regular — Matriculados,,2023-12-01
2021,unidade_1,JAN,1,Educação,SCFV — Aguardando Vaga,0.0,2021-01-01
2021,unidade_1,FEV,2,Educação,SCFV — Aguardando Vaga,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,SCFV — Aguardando Vaga,0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,SCFV — Aguardando Vaga,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,SCFV — Aguardando Vaga,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,SCFV — Aguardando Vaga,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,SCFV — Aguardando Vaga,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,SCFV — Aguardando Vaga,0.0,2021-08-01
2021,unidade_1,SET,9,Educação,SCFV — Aguardando Vaga,0.0,2021-09-01
2021,unidade_1,OUT,10,Educação,SCFV — Aguardando Vaga,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,SCFV — Aguardando Vaga,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,SCFV — Aguardando Vaga,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,SCFV — Aguardando Vaga,0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,SCFV — Aguardando Vaga,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,SCFV — Aguardando Vaga,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,SCFV — Aguardando Vaga,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,SCFV — Aguardando Vaga,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,SCFV — Aguardando Vaga,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,SCFV — Aguardando Vaga,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,SCFV — Aguardando Vaga,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,SCFV — Aguardando Vaga,0.0,2022-09-01
2022,unidade_1,OUT,10,Educação,SCFV — Aguardando Vaga,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,SCFV — Aguardando Vaga,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,SCFV — Aguardando Vaga,0.0,2022-12-01
2023,unidade_1,JAN,1,Educação,SCFV — Aguardando Vaga,,2023-01-01
2023,unidade_1,FEV,2,Educação,SCFV — Aguardando Vaga,,2023-02-01
2023,unidade_1,MAR,3,Educação,SCFV — Aguardando Vaga,,2023-03-01
2023,unidade_1,ABR,4,Educação,SCFV — Aguardando Vaga,1.0,2023-04-01
2023,unidade_1,MAI,5,Educação,SCFV — Aguardando Vaga,,2023-05-01
2023,unidade_1,JUN,6,Educação,SCFV — Aguardando Vaga,,2023-06-01
2023,unidade_1,JUL,7,Educação,SCFV — Aguardando Vaga,,2023-07-01
2023,unidade_1,AGO,8,Educação,SCFV — Aguardando Vaga,,2023-08-01
2023,unidade_1,SET,9,Educação,SCFV — Aguardando Vaga,,2023-09-01
2023,unidade_1,OUT,10,Educação,SCFV — Aguardando Vaga,5.0,2023-10-01
2023,unidade_1,NOV,11,Educação,SCFV — Aguardando Vaga,0.0,2023-11-01
2023,unidade_1,DEZ,12,Educação,SCFV — Aguardando Vaga,,2023-12-01
2021,unidade_1,JAN,1,Educação,SCFV — Matriculados,0.0,2021-01-01
2021,unidade_1,FEV,2,Educação,SCFV — Matriculados,0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,SCFV — Matriculados,0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,SCFV — Matriculados,0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,SCFV — Matriculados,0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,SCFV — Matriculados,0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,SCFV — Matriculados,0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,SCFV — Matriculados,0.0,2021-08-01
2021,unidade_1,SET,9,Educação,SCFV — Matriculados,2.0,2021-09-01
2021,unidade_1,OUT,10,Educação,SCFV — Matriculados,0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,SCFV — Matriculados,0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,SCFV — Matriculados,0.0,2021-12-01
2022,unidade_1,JAN,1,Educação,SCFV — Matriculados,0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,SCFV — Matriculados,0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,SCFV — Matriculados,0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,SCFV — Matriculados,0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,SCFV — Matriculados,0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,SCFV — Matriculados,0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,SCFV — Matriculados,0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,SCFV — Matriculados,0.0,2022-08-01
2022,unidade_1,SET,9,Educação,SCFV — Matriculados,2.0,2022-09-01
2022,unidade_1,OUT,10,Educação,SCFV — Matriculados,0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,SCFV — Matriculados,0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,SCFV — Matriculados,0.0,2022-12-01
2023,unidade_1,JAN,1,Educação,SCFV — Matriculados,,2023-01-01
2023,unidade_1,FEV,2,Educação,SCFV — Matriculados,,2023-02-01
2023,unidade_1,MAR,3,Educação,SCFV — Matriculados,,2023-03-01
2023,unidade_1,ABR,4,Educação,SCFV — Matriculados,1.0,2023-04-01
2023,unidade_1,MAI,5,Educação,SCFV — Matriculados,,2023-05-01
2023,unidade_1,JUN,6,Educação,SCFV — Matriculados,,2023-06-01
2023,unidade_1,JUL,7,Educação,SCFV — Matriculados,,2023-07-01
2023,unidade_1,AGO,8,Educação,SCFV — Matriculados,1.0,2023-08-01
2023,unidade_1,SET,9,Educação,SCFV — Matriculados,,2023-09-01
2023,unidade_1,OUT,10,Educação,SCFV — Matriculados,1.0,2023-10-01
2023,unidade_1,NOV,11,Educação,SCFV — Matriculados,4.0,2023-11-01
2023,unidade_1,DEZ,12,Educação,SCFV — Matriculados,,2023-12-01
2021,unidade_1,JAN,1,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-01-01
2021,unidade_1,FEV,2,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-02-01
2021,unidade_1,MAR,3,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-03-01
2021,unidade_1,ABR,4,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-04-01
2021,unidade_1,MAI,5,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-05-01
2021,unidade_1,JUN,6,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-06-01
2021,unidade_1,JUL,7,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-07-01
2021,unidade_1,AGO,8,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-08-01
2021,unidade_1,SET,9,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-09-01
2021,unidade_1,OUT,10,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-10-01
2021,unidade_1,NOV,11,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-11-01
2021,unidade_1,DEZ,12,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2021-12-01
